"Date","Conditional_Volatility"
2020-12-24,5.28081363714843e-05
2020-12-28,4.72807019182411e-05
2020-12-29,6.09685034478064e-05
2020-12-30,5.40334997228977e-05
2020-12-31,4.77587229389657e-05
2021-01-04,5.15782057285361e-05
2021-01-05,0.000130823156335269
2021-01-06,9.85549791624819e-05
2021-01-07,8.93434172295277e-05
2021-01-08,0.000128418879631831
2021-01-11,0.000109212559500604
2021-01-12,0.000107459728423254
2021-01-13,8.47288846429163e-05
2021-01-14,6.73267193788793e-05
2021-01-15,6.58755643540223e-05
2021-01-19,8.88398341959784e-05
2021-01-20,7.85337272249254e-05
2021-01-21,0.000128606117648969
2021-01-22,9.71128102882156e-05
2021-01-25,8.70071364900929e-05
2021-01-26,7.14063445529574e-05
2021-01-27,6.20943720145886e-05
2021-01-28,0.000304622960291617
2021-01-29,0.000224197312981981
2021-02-01,0.000265752333403891
2021-02-02,0.000221021100040894
2021-02-03,0.000247956015463597
2021-02-04,0.000181472515541524
2021-02-05,0.000160113421183178
2021-02-08,0.000125980520381129
2021-02-09,0.000106914308043969
2021-02-10,8.52826864005045e-05
2021-02-11,7.21480223426975e-05
2021-02-12,6.05254649481381e-05
2021-02-16,5.54650729864405e-05
2021-02-17,4.99150342603994e-05
2021-02-18,4.72525768330915e-05
2021-02-19,5.53093009591499e-05
2021-02-22,5.21018093095385e-05
2021-02-23,6.71299014614788e-05
2021-02-24,5.89242360155276e-05
2021-02-25,7.77967618974754e-05
2021-02-26,0.000204654260756161
2021-03-01,0.000193474479929984
2021-03-02,0.000275853817581327
2021-03-03,0.00022274941300803
2021-03-04,0.000247849133093514
2021-03-05,0.000258098163887028
2021-03-08,0.000260123562362434
2021-03-09,0.000205418527227034
2021-03-10,0.000186170245070555
2021-03-11,0.000163128717168281
2021-03-12,0.000148711918070736
2021-03-15,0.000120365433061974
2021-03-16,0.000103136603627329
2021-03-17,8.60917910781486e-05
2021-03-18,7.26522069437573e-05
2021-03-19,0.000118774384028082
2021-03-22,0.000105201191868219
2021-03-23,9.75064718348186e-05
2021-03-24,9.69861789786948e-05
2021-03-25,9.99775460475947e-05
2021-03-26,8.68804144911663e-05
2021-03-29,0.000132793087528375
2021-03-30,0.000108894281936506
2021-03-31,9.86046939049693e-05
2021-04-01,8.43419070568457e-05
2021-04-05,0.000100090507270736
2021-04-06,0.000133993424212224
2021-04-07,0.000109706389699412
2021-04-08,9.20052303676034e-05
2021-04-09,8.11395354281444e-05
2021-04-12,8.10878347097498e-05
2021-04-13,7.07491508558798e-05
2021-04-14,6.34801390182315e-05
2021-04-15,6.27928128303965e-05
2021-04-16,7.28200495208736e-05
2021-04-19,6.94871717848009e-05
2021-04-20,6.74209961819624e-05
2021-04-21,6.92223350494001e-05
2021-04-22,7.34001224035068e-05
2021-04-23,8.02583402084223e-05
2021-04-26,8.50068995282474e-05
2021-04-27,7.62808587402704e-05
2021-04-28,6.92029068887016e-05
2021-04-29,6.39401174935188e-05
2021-04-30,6.43085387177546e-05
2021-05-03,6.84276143884384e-05
2021-05-04,6.31663145950823e-05
2021-05-05,6.88086734635009e-05
2021-05-06,6.37813740858497e-05
2021-05-07,6.38912737510013e-05
2021-05-10,6.42169123505695e-05
2021-05-11,7.92362353257098e-05
2021-05-12,9.05784520794024e-05
2021-05-13,0.000178942558357792
2021-05-14,0.000153860771288879
2021-05-17,0.00014373476443442
2021-05-18,0.000149953407710159
2021-05-19,0.000144892531799795
2021-05-20,0.000123191857407777
2021-05-21,0.000116172957981582
2021-05-24,9.60581933135765e-05
2021-05-25,9.20298847128242e-05
2021-05-26,7.92938666414337e-05
2021-05-27,6.99211153752908e-05
2021-05-28,6.30225702673403e-05
2021-06-01,5.82931681755316e-05
2021-06-02,5.54750235165691e-05
2021-06-03,5.27221736037996e-05
2021-06-04,5.56346819280039e-05
2021-06-07,6.06744294827988e-05
2021-06-08,5.64568943765863e-05
2021-06-09,5.45677001252655e-05
2021-06-10,5.39400235893194e-05
2021-06-11,5.2788560578365e-05
2021-06-14,5.1117541323541e-05
2021-06-15,4.95805822016711e-05
2021-06-16,4.65404619898158e-05
2021-06-17,5.7542458648378e-05
2021-06-18,5.31796730805248e-05
2021-06-21,9.77455116385037e-05
2021-06-22,9.98372688197688e-05
2021-06-23,8.74576466636117e-05
2021-06-24,7.1389914406158e-05
2021-06-25,6.41982050663867e-05
2021-06-28,5.74152674088585e-05
2021-06-29,5.17888532340845e-05
2021-06-30,4.83825834459483e-05
2021-07-01,4.61970480496254e-05
2021-07-02,4.86200976157197e-05
2021-07-06,5.69940291731222e-05
2021-07-07,5.28235014121477e-05
2021-07-08,4.91617768620894e-05
2021-07-09,6.65168770136541e-05
2021-07-12,7.20167547333194e-05
2021-07-13,6.49031353995422e-05
2021-07-14,6.27980082223681e-05
2021-07-15,4.82473406213945e-05
2021-07-16,4.86803311762878e-05
2021-07-19,6.98453763125231e-05
2021-07-20,0.0001504388146714
2021-07-21,0.000135640644725107
2021-07-22,0.000116385669342766
2021-07-23,7.94794199622198e-05
2021-07-26,8.21647695688014e-05
2021-07-27,6.25506524173662e-05
2021-07-28,6.23811179188005e-05
2021-07-29,5.20735150166635e-05
2021-07-30,4.74863006016794e-05
2021-08-02,5.42639571161533e-05
2021-08-03,5.16048864528717e-05
2021-08-04,5.79763111220567e-05
2021-08-05,5.53550888297966e-05
2021-08-06,5.00316126502831e-05
2021-08-09,4.4617479392086e-05
2021-08-10,4.32035492689509e-05
2021-08-11,4.04164381614905e-05
2021-08-12,3.71247466046919e-05
2021-08-13,3.93065888334389e-05
2021-08-16,3.77234941335949e-05
2021-08-17,3.7318353630021e-05
2021-08-18,5.71601958782271e-05
2021-08-19,0.000101984271974102
2021-08-20,6.8876314383435e-05
2021-08-23,6.98915722701102e-05
2021-08-24,7.37748233089773e-05
2021-08-25,5.49109620113983e-05
2021-08-26,4.54553445909716e-05
2021-08-27,5.52846909037878e-05
2021-08-30,5.95223880357748e-05
2021-08-31,5.42012802431182e-05
2021-09-01,4.70835502324762e-05
2021-09-02,4.17407163699227e-05
2021-09-03,3.96186091330939e-05
2021-09-07,3.81493183028122e-05
2021-09-08,4.4439402492415e-05
2021-09-09,4.28498520342385e-05
2021-09-10,2.68848296387787e-05
2021-09-13,2.88211304924566e-05
2021-09-14,2.80218630957138e-05
2021-09-15,2.93839670745791e-05
2021-09-16,2.89199077327932e-05
2021-09-17,2.86527493745275e-05
2021-09-20,3.19041275423487e-05
2021-09-21,4.3227440994732e-05
2021-09-22,4.35865827915862e-05
2021-09-23,4.24078328911342e-05
2021-09-24,4.2092534862221e-05
2021-09-27,4.10397284311664e-05
2021-09-28,4.10228316952756e-05
2021-09-29,5.57756190381813e-05
2021-09-30,5.49712835163391e-05
2021-10-01,6.25534534125011e-05
2021-10-04,6.08808797958688e-05
2021-10-05,6.926952455949e-05
2021-10-06,6.72822979608486e-05
2021-10-07,6.55202468485114e-05
2021-10-08,6.75125512467446e-05
2021-10-11,5.98292719062849e-05
2021-10-12,6.923189137372e-05
2021-10-13,6.29384420570222e-05
2021-10-14,5.28351833104303e-05
2021-10-15,8.37251951481039e-05
2021-10-18,7.14049721441253e-05
2021-10-19,5.86797532764527e-05
2021-10-20,5.68630870374079e-05
2021-10-21,5.02798154080287e-05
2021-10-22,4.57038616191154e-05
2021-10-25,4.27615553564944e-05
2021-10-26,4.29333874377725e-05
2021-10-27,4.05132349713324e-05
2021-10-28,4.53975082004689e-05
2021-10-29,5.64554980809902e-05
2021-11-01,4.91086884387238e-05
2021-11-02,4.44538815408413e-05
2021-11-03,4.31427530044189e-05
2021-11-04,4.74830290651064e-05
2021-11-05,4.04642029691491e-05
2021-11-08,3.87314933933501e-05
2021-11-09,3.66719270254254e-05
2021-11-10,4.04824245604396e-05
2021-11-11,5.65973056557068e-05
2021-11-12,4.64153670057734e-05
2021-11-15,4.84310266999072e-05
2021-11-16,4.20881382177443e-05
2021-11-17,3.96348285915852e-05
2021-11-18,3.9821763745946e-05
2021-11-19,3.78520514185261e-05
2021-11-22,3.72760281471034e-05
2021-11-23,4.06992211193112e-05
2021-11-24,3.77461749152554e-05
2021-11-26,3.63429744691964e-05
2021-11-29,0.000154184594722621
2021-11-30,0.000120669264793048
2021-12-01,0.000152825448766875
2021-12-02,0.0001445325951361
2021-12-03,0.000130495701102844
2021-12-06,0.000103024461357526
2021-12-07,8.21648922550089e-05
2021-12-08,0.000114255245990359
2021-12-09,7.79742941672655e-05
2021-12-10,7.40989227598224e-05
2021-12-13,6.5503299447461e-05
2021-12-14,7.47983278039265e-05
2021-12-15,7.58795460186103e-05
2021-12-16,8.84777774253902e-05
2021-12-17,8.63146341431973e-05
2021-12-20,9.50880622529963e-05
2021-12-21,0.000109565723206782
2021-12-22,0.000106955155973099
2021-12-23,8.23543312726422e-05
2021-12-27,6.31473221420313e-05
2021-12-28,7.45059543184286e-05
2021-12-29,5.79597189806713e-05
2021-12-30,4.80573402524716e-05
2021-12-31,4.67312969225491e-05
2022-01-03,4.58805866834969e-05
2022-01-04,4.52280064006675e-05
2022-01-05,4.23866241992034e-05
2022-01-06,0.000130787674602936
2022-01-07,9.11876172596236e-05
2022-01-10,7.77383639277939e-05
2022-01-11,6.47043461239192e-05
2022-01-12,5.62794303852963e-05
2022-01-13,4.728961618335e-05
2022-01-14,0.000105017944555087
2022-01-18,7.63121023848896e-05
2022-01-19,0.000164478816916044
2022-01-20,0.000155508830844407
2022-01-21,0.000165453673311533
2022-01-24,0.000250422907252994
2022-01-25,0.000160624418526527
2022-01-26,0.000195786339876852
2022-01-27,0.000150336677462383
2022-01-28,0.000148506883814087
2022-01-31,0.000129346061804435
2022-02-01,0.000103534222241983
2022-02-02,0.000102243341681684
2022-02-03,8.19493394905458e-05
2022-02-04,0.000228273721192687
2022-02-07,0.000147600667076582
2022-02-08,0.000112278887543054
2022-02-09,8.39148696892008e-05
2022-02-10,8.9500265182657e-05
2022-02-11,0.000163528627543308
2022-02-14,0.000224116923868051
2022-02-15,0.000160510891896812
2022-02-16,0.000134074305402075
2022-02-17,9.42115505160743e-05
2022-02-18,0.00020959186281474
2022-02-22,0.000168554595001552
2022-02-23,0.000164660923000127
2022-02-24,0.000239802112566122
2022-02-25,0.000169454442176691
2022-02-28,0.000172742246819166
2022-03-01,0.000125507945872974
2022-03-02,0.000177272043674991
2022-03-03,0.000188812736754255
2022-03-04,0.000155617836080824
2022-03-07,0.000138905178232493
2022-03-08,0.000254316407148721
2022-03-09,0.000213267135928165
2022-03-10,0.000266934128155539
2022-03-11,0.00021469701964803
2022-03-14,0.000200270386458377
2022-03-15,0.000170645086212943
2022-03-16,0.00020094432735445
2022-03-17,0.000232589716587629
2022-03-18,0.000204975947092633
2022-03-21,0.000181722556591647
2022-03-22,0.000145742694697814
2022-03-23,0.000134475017800561
2022-03-24,0.000134618165309892
2022-03-25,0.000135176529154254
2022-03-28,0.000113787716283862
2022-03-29,9.87742661550778e-05
2022-03-30,0.000104162059064865
2022-03-31,9.73364051770332e-05
2022-04-01,0.000124064092969435
2022-04-04,0.000103135119305015
2022-04-05,9.38118724786073e-05
2022-04-06,0.000107729372632312
2022-04-07,0.000106099378035324
2022-04-08,9.00198756590652e-05
2022-04-11,7.75819964363043e-05
2022-04-12,0.000116039847333459
2022-04-13,9.80629774577392e-05
2022-04-14,9.87230507999358e-05
2022-04-18,0.000110068537220866
2022-04-19,9.11201166558625e-05
2022-04-20,0.000112592811619926
2022-04-21,9.34446692618764e-05
2022-04-22,0.000116913765909163
2022-04-25,0.000226620085316066
2022-04-26,0.000185457019821051
2022-04-27,0.00028738381054886
2022-04-28,0.000228256676391515
2022-04-29,0.000284612093641129
2022-05-02,0.000455944868759883
2022-05-03,0.000370576907527999
2022-05-04,0.000300001001880716
2022-05-05,0.000385155297681429
2022-05-06,0.000545369739267901
2022-05-09,0.00043845127176628
2022-05-10,0.000548435726426567
2022-05-11,0.000440993857028568
2022-05-12,0.000413693118537069
2022-05-13,0.000331775572436928
2022-05-16,0.000339885379962101
2022-05-17,0.000274980694938709
2022-05-18,0.000277762410054371
2022-05-19,0.000501840355873601
2022-05-20,0.000406877269172678
2022-05-23,0.000326382085893373
2022-05-24,0.000317221346636417
2022-05-25,0.000269636327722497
2022-05-26,0.000233775381746751
2022-05-27,0.000269535265521964
2022-05-31,0.000308797440374908
2022-06-01,0.000263087722637451
2022-06-02,0.000229640445147651
2022-06-03,0.000237762518868329
2022-06-06,0.000246524702646043
2022-06-07,0.000204509163133777
2022-06-08,0.00018139389380464
2022-06-09,0.000174099244693785
2022-06-10,0.000250230428310069
2022-06-13,0.000367012868904379
2022-06-14,0.000588600648505452
2022-06-15,0.000488074244750241
2022-06-16,0.000421015698760031
2022-06-17,0.000554685086468932
2022-06-21,0.000453284918536406
2022-06-22,0.000444221926949967
2022-06-23,0.00036621006053637
2022-06-24,0.000308716496220798
2022-06-27,0.000382022936715896
2022-06-28,0.000343234038743162
2022-06-29,0.00035022417215779
2022-06-30,0.000293136060412418
2022-07-01,0.000259304826828453
2022-07-05,0.00023663175395897
2022-07-06,0.000199515400387731
2022-07-07,0.000170724193027729
2022-07-08,0.000177933771234967
2022-07-11,0.000151506903732949
2022-07-12,0.000150160623257659
2022-07-13,0.000140564295477327
2022-07-14,0.000123088011454533
2022-07-15,0.000107226709759261
2022-07-18,0.000149229850309653
2022-07-19,0.000141947420365578
2022-07-20,0.000242790147306133
2022-07-21,0.000207087741260629
2022-07-22,0.000189963498525098
2022-07-25,0.000177019527338342
2022-07-26,0.000150765205109012
2022-07-27,0.000147204946097885
2022-07-28,0.000240116050211701
2022-07-29,0.000218543511197306
2022-08-01,0.00021267460622777
2022-08-02,0.000179423512059024
2022-08-03,0.000157646013324708
2022-08-04,0.000174239020319924
2022-08-05,0.000146652693316257
2022-08-08,0.000124317579733327
2022-08-09,0.000106072253377131
2022-08-10,9.41257236080696e-05
2022-08-11,0.000156461302556223
2022-08-12,0.000132380460442373
2022-08-15,0.000161831335762424
2022-08-16,0.000137694883417956
2022-08-17,0.000117092835545423
2022-08-18,0.000109205642733344
2022-08-19,9.46636715181403e-05
2022-08-22,0.000111004101807639
2022-08-23,0.000169338472742549
2022-08-24,0.000144724372424353
2022-08-25,0.000127191320864273
2022-08-26,0.000138361178161824
2022-08-29,0.000297041660694294
2022-08-30,0.000255808979424164
2022-08-31,0.000234387697961603
2022-09-01,0.000207969146991367
2022-09-02,0.000179621756039058
2022-09-06,0.000172306453322317
2022-09-07,0.000150799184738834
2022-09-08,0.000178517356851341
2022-09-09,0.000158350380575354
2022-09-12,0.000167698873356831
2022-09-13,0.000158178794458487
2022-09-14,0.000426104775630373
2022-09-15,0.000361883756542004
2022-09-16,0.000324143551293
2022-09-19,0.000280767405170751
2022-09-20,0.00024527278966981
2022-09-21,0.00022882210009235
2022-09-22,0.000241108095495343
2022-09-23,0.000222701688061869
2022-09-26,0.000231220485260271
2022-09-27,0.000217941568193845
2022-09-28,0.000195577109201167
2022-09-29,0.000216432887671232
2022-09-30,0.000242792583846486
2022-10-03,0.000240945816983325
2022-10-04,0.00028551836156504
2022-10-05,0.000350253299824485
2022-10-06,0.000310650709060387
2022-10-07,0.000287008775158686
2022-10-10,0.00034082474380822
2022-10-11,0.000307714754140588
2022-10-12,0.000277621998439242
2022-10-13,0.000248128232580002
2022-10-14,0.000291837477093036
2022-10-17,0.000321078392595403
2022-10-18,0.000358479204993007
2022-10-19,0.000330890480185517
2022-10-20,0.000291043646582143
2022-10-21,0.00026306503854756
2022-10-24,0.00029212266981894
2022-10-25,0.000268599529871926
2022-10-26,0.000265631567466264
2022-10-27,0.00023763741937978
2022-10-28,0.000212311942463316
2022-10-31,0.000262578825690634
2022-11-01,0.000234515030905567
2022-11-02,0.000206535410983478
2022-11-03,0.000265556303422559
2022-11-04,0.000247248124978834
2022-11-07,0.000236203715817248
2022-11-08,0.000216827315708606
2022-11-09,0.000193624521162133
2022-11-10,0.000229124018274762
2022-11-11,0.000577366461073226
2022-11-14,0.000503959082371374
2022-11-15,0.000436882906944949
2022-11-16,0.000385631836435181
2022-11-17,0.000306121588451015
2022-11-18,0.000286427915376845
2022-11-21,0.000272670796669381
2022-11-22,0.000256146009747042
2022-11-23,0.0002583728680349
2022-11-25,0.000249779872757358
2022-11-28,0.000236876149342925
2022-11-29,0.000229699408841379
2022-11-30,0.000217722378263282
2022-12-01,0.000275149511035931
2022-12-02,0.000260119392688955
2022-12-05,0.000246327822037778
2022-12-06,0.000240065577858494
2022-12-07,0.000231537222665772
2022-12-08,0.00021929063378963
2022-12-09,0.000215706166288167
2022-12-12,0.000205005167527457
2022-12-13,0.000214487159128735
2022-12-14,0.000212588857551992
2022-12-15,0.000201814065615791
2022-12-16,0.000245475432369837
2022-12-19,0.000245542595987838
2022-12-20,0.000245609692440628
2022-12-21,0.000245676721787881
2022-12-22,0.000245743684121646
2022-12-23,0.000245810579488644
2022-12-27,0.000245877407946149
2022-12-28,0.000245944169570756
2022-12-29,0.000246010864442818
2022-12-30,0.000246077492637441
2023-01-03,0.000246144054171591
2023-01-04,0.000246210549142123
2023-01-05,0.000246276977620294
2023-01-06,0.000246343339673285
2023-01-09,0.000246409635401601
2023-01-10,0.00024647586478318
2023-01-11,0.000246542027939802
2023-01-12,0.000246608124939903
2023-01-13,0.000246674155828322
2023-01-17,0.00024674012068378
2023-01-18,0.000216214213811108
2023-01-19,0.000216177613727581
2023-01-20,0.000216141048494831
2023-01-23,0.00021610452315472
2023-01-24,0.000216068031958338
2023-01-25,0.000216031575865056
2023-01-26,0.000215995156230247
2023-01-27,0.000215958774422639
2023-01-30,0.000215922427654408
2023-01-31,0.000215886118591352
2023-02-01,0.000215849846738296
2023-02-02,0.000215813609949393
2023-02-03,0.000215777410678174
2023-02-06,0.000215741246335285
2023-02-07,0.000215705117237006
2023-02-08,0.000215669025661078
2023-02-09,0.000215632969627947
2023-02-10,0.000215596949293029
2023-02-13,0.000215560964406986
2023-02-14,0.000215525016776546
2023-02-15,0.000164908123925826
2023-02-16,0.000161075564785828
2023-02-17,0.000165192827739659
2023-02-21,0.000161366228217651
2023-02-22,0.000175829757836922
2023-02-23,0.000170890400141145
2023-02-24,0.000166987914046434
2023-02-27,0.00016771562636596
2023-02-28,0.000163480277723292
2023-03-01,0.000159872276470871
2023-03-02,0.00015722546176624
2023-03-03,0.000155920603745252
2023-03-06,0.000163689500557962
2023-03-07,0.000159661373243344
2023-03-08,0.000165550997833253
2023-03-09,0.000161320894746297
2023-03-10,0.000172636480760551
2023-03-13,0.000177994577447869
2023-03-14,0.00017286207890591
2023-03-15,0.000178251395209662
2023-03-16,0.000156607619865364
2023-03-17,0.000165988722458123
2023-03-20,0.000164863372628026
2023-03-21,0.000162220933818843
2023-03-22,0.000164655937767621
2023-03-23,0.000170970867127982
2023-03-24,0.000164189112146214
2023-03-27,0.000159206650956467
2023-03-28,0.000153164630419408
2023-03-29,0.000147535998334081
2023-03-30,0.000152696248330236
2023-03-31,0.000149007556161133
2023-04-03,0.000154937352026376
2023-04-04,0.000150104920944569
2023-04-05,0.000145995075836927
2023-04-06,0.000141129054173473
2023-04-10,0.000137132338028257
2023-04-11,0.000132843800557258
2023-04-12,0.000128840864964768
2023-04-13,0.000125976298258586
2023-04-14,8.8830304176016e-05
2023-04-17,8.55190012869644e-05
2023-04-18,8.26911110587331e-05
2023-04-19,7.95803673386585e-05
2023-04-20,7.65417267608641e-05
2023-04-21,7.48149460177684e-05
2023-04-24,7.19723811791333e-05
2023-04-25,6.92409530563878e-05
2023-04-26,7.55821301340361e-05
2023-04-27,7.34901014142194e-05
2023-04-28,8.27182493237053e-05
2023-05-01,8.2177476095941e-05
2023-05-02,7.90422538378756e-05
2023-05-03,8.04410901097434e-05
2023-05-04,7.92732693432762e-05
2023-05-05,7.8417596888494e-05
2023-05-08,8.61236980818764e-05
2023-05-09,8.28586145641222e-05
2023-05-10,8.03522441744838e-05
2023-05-11,7.79557649916806e-05
2023-05-12,7.76879401674292e-05
2023-05-15,7.53486496502225e-05
2023-05-16,7.32126617533886e-05
2023-05-17,7.23644015131753e-05
2023-05-18,7.43165477096069e-05
2023-05-19,7.38310810679929e-05
2023-05-22,7.14843827458153e-05
2023-05-23,6.91958666077859e-05
2023-05-24,7.04425661185513e-05
2023-05-25,6.99572056127161e-05
2023-05-26,6.99465803091259e-05
2023-05-30,7.18631705448018e-05
2023-05-31,6.95471053273875e-05
2023-06-01,6.85789714868117e-05
2023-06-02,6.91764986407567e-05
2023-06-05,7.21994119289885e-05
2023-06-06,6.99962156953421e-05
2023-06-07,6.78440650327113e-05
2023-06-08,6.61199723808811e-05
2023-06-09,6.49810873968993e-05
2023-06-12,5.88625028588705e-05
2023-06-13,6.00625472066132e-05
2023-06-14,5.9914691195776e-05
2023-06-15,5.77345311159242e-05
2023-06-16,6.1643793639983e-05
2023-06-20,5.94003386130984e-05
2023-06-21,5.7471386561818e-05
2023-06-22,5.57938260343466e-05
2023-06-23,5.44111638165404e-05
2023-06-26,5.37770086368061e-05
2023-06-27,5.21435575549832e-05
2023-06-28,5.51738614786213e-05
2023-06-29,5.30482993888093e-05
2023-06-30,5.20238120375393e-05
2023-07-03,5.61387353959885e-05
2023-07-05,5.42043624384646e-05
2023-07-06,5.21075475185169e-05
2023-07-07,5.15688243179218e-05
2023-07-10,4.96733682735167e-05
2023-07-11,4.81428923752656e-05
2023-07-12,4.36912851282184e-05
2023-07-13,4.35955311743294e-05
2023-07-14,4.44471567588384e-05
2023-07-17,4.24616389186721e-05
2023-07-18,4.10757700441127e-05
2023-07-19,4.11940667883051e-05
2023-07-20,3.95815172965611e-05
2023-07-21,3.97374240190151e-05
2023-07-24,3.7953434125133e-05
2023-07-25,3.66245862735143e-05
2023-07-26,3.51534234547477e-05
2023-07-27,3.35850729954097e-05
2023-07-28,3.42298607826646e-05
2023-07-31,3.56344929029898e-05
2023-08-01,3.40577824358265e-05
2023-08-02,3.29570437613059e-05
2023-08-03,4.07133812122938e-05
2023-08-04,3.97951699699864e-05
2023-08-07,4.02712034766907e-05
2023-08-08,4.03346514393812e-05
2023-08-09,3.89572877243338e-05
2023-08-10,4.00355918136123e-05
2023-08-11,3.83669187128847e-05
2023-08-14,3.69484192570921e-05
2023-08-15,3.60429329444789e-05
2023-08-16,4.06406099333385e-05
2023-08-17,4.23375284248674e-05
2023-08-18,4.43529785938133e-05
2023-08-21,4.26651091716237e-05
2023-08-22,4.17028816829477e-05
2023-08-23,4.05019299351994e-05
2023-08-24,4.23774528634266e-05
2023-08-25,4.82173362438511e-05
2023-08-28,4.71204925167186e-05
2023-08-29,4.61710131805839e-05
2023-08-30,5.18436637275665e-05
2023-08-31,5.0311303995643e-05
2023-09-01,4.8152954277266e-05
2023-09-05,4.61508312089244e-05
2023-09-06,4.48805493198623e-05
2023-09-07,4.94486787432146e-05
2023-09-08,4.81903299988227e-05
2023-09-11,4.61723752843854e-05
2023-09-12,4.55151392356194e-05
2023-09-13,4.52626378850285e-05
2023-09-14,4.33905067216492e-05
2023-09-15,4.38895506809162e-05
2023-09-18,4.85565657138608e-05
2023-09-19,4.65405399401171e-05
2023-09-20,4.50780358386209e-05
2023-09-21,4.79987405533176e-05
2023-09-22,6.01392422738183e-05
2023-09-25,5.86977536395963e-05
2023-09-26,5.6233323340674e-05
2023-09-27,6.54035351331952e-05
2023-09-28,6.2812900519666e-05
2023-09-29,6.0588571928587e-05
2023-10-02,5.86903195582795e-05
2023-10-03,5.62435115882402e-05
2023-10-04,6.34150323352134e-05
2023-10-05,6.48238944041567e-05
2023-10-06,6.20762261492129e-05
2023-10-09,6.46446172379501e-05
2023-10-10,6.33796034815843e-05
2023-10-11,6.17326008458285e-05
2023-10-12,5.9820374218203e-05
2023-10-13,5.88747107710428e-05
2023-10-16,5.76287317479455e-05
2023-10-17,5.94286313662346e-05
2023-10-18,5.67723351693477e-05
2023-10-19,6.30292006765681e-05
2023-10-20,6.44679402584319e-05
2023-10-23,7.0720309402022e-05
2023-10-24,6.80163028830465e-05
2023-10-25,6.62722772681444e-05
2023-10-26,7.41629778843426e-05
2023-10-27,7.91448873600614e-05
2023-10-30,7.75127392075379e-05
2023-10-31,7.83949875577713e-05
2023-11-01,7.60398668813395e-05
2023-11-02,7.57398745872728e-05
2023-11-03,8.56140629774609e-05
2023-11-06,8.51928496792841e-05
2023-11-07,8.15648025601134e-05
2023-11-08,7.83404602447299e-05
2023-11-09,7.50271357244364e-05
2023-11-10,7.46222367072409e-05
2023-11-13,8.09522976753016e-05
2023-11-14,7.74778570698447e-05
2023-11-15,8.88661943486941e-05
2023-11-16,8.50926262691897e-05
2023-11-17,8.14668472108035e-05
2023-11-20,7.80536752628879e-05
2023-11-21,7.71687685887033e-05
2023-11-22,7.39827844810989e-05
2023-11-24,7.16774532454252e-05
2023-11-27,6.87455683327371e-05
2023-11-28,6.60481527400719e-05
2023-11-29,6.34546079343641e-05
2023-11-30,6.09735277387946e-05
2023-12-01,5.66991791834321e-05
2023-12-04,5.61709535679153e-05
2023-12-05,5.611798664384e-05
2023-12-06,5.44111696299208e-05
2023-12-07,5.38851107456417e-05
2023-12-08,5.47337425494064e-05
2023-12-11,5.31878923058302e-05
2023-12-12,5.23780444863144e-05
2023-12-13,5.10174399173234e-05
2023-12-14,5.6213164577113e-05
2023-12-15,5.45009344334002e-05
2023-12-18,5.2919447276498e-05
2023-12-19,5.14986910109633e-05
2023-12-20,5.15423922542496e-05
2023-12-21,5.96397292305122e-05
2023-12-22,6.24027502719174e-05
2023-12-26,6.04861800139732e-05
2023-12-27,5.98376142163749e-05
2023-12-28,5.80830329471059e-05
2023-12-29,5.64817319172349e-05
